nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
xiadingding,"
                    //@陈思诚:电影有电影的命，同人生同国运。作为创作者我们能做的就是把戏拍好把宣发做好，不干折损同行的事为产业尽所能……目前人心惶惶人言可畏我们唯有祈福……剩下的，对疫情相信国家，对电影相信观众。                ",01月21日09:00,微博 weibo.com,0,7312,847,6323
honghong-Shaw,"
                    转发微博                ",01月21日22:56,iPhone 6s Plus,0,17,1,54
FalseCharges,"
人间世【感谢守候！#全副武装的白衣战士#】向所有前线医务人员致敬！请你们千万也要为自己做好防护！万众一心、众志成城，一定能够打赢这场疫情防控战！#武汉加油#！ ​​​                ","
01月21日22:59
",人间世超话,0,0,0,2
为FILA而奋斗,"
                    不了解身边人，为什么都强调过年的重要性，过年不就是为了家人平安健康团聚吗？面对特殊情况，那平时有时间回家不也一样吗？现在疫情这么严重，为什么还有那么多在武汉的说自己没病要回家过年的，我没说要为大家着想，就为了自己的小家，你不怕病毒在潜伏期会有传给父母和家里的小朋友的可能性吗？得不 ​  展开全文c ","
01月21日22:59
",荣耀10 AI变色更潮美,0,0,0,0
海底的尼摩,"
                    二姐说服爸妈，我和父母再次通了电话，大姐也说为了安全，还是别回了。在这深夜里，一家人因为武汉新型冠状病毒而紧张联络起来，春节也将因此分于两地。父母说理解我们，但我能想到他们准备了很久的春节因此被改变，心中会有遗憾。他们说，你们的安全和健康最重要，我听了也流泪。感谢父母亲，不能在身 ​  展开全文c ","
01月21日22:59
",Android,0,0,1,3
千儿八百的,"
                    //@相声演员高峰:希望尽快控制疫情 大家都平安 武汉加油 ",01月21日19:12,微博 weibo.com,0,224613,4660,46276
废土蘑菇,"
                    笑疯了，相机一直在试图给崽瘦脸，这个小兔几耳朵是有铁丝滴，还会再修改，预计大年初五就开始贝反瘦！因为疫情不能出门找摄影妹妹，和手机做斗争一天也没拍出来照片，争取这几天尽早上 L废土蘑菇的微博视频 ​                ","
01月21日22:59
",iPhone客户端,0,1,5,28
SungGaaiMing,"
                    【3M霍尼韦尔回应口罩供货：主要困难是物流问题，原则上不会涨价】近期，肺炎疫情引3M、霍尼韦尔等品牌口罩热销，3M中国总机接线1月21日上午回应称，目前市场上没货，内部正开会。霍尼韦尔方面下午回应称，主要困难是物流问题，平台上架需要过程。春节期间供货足够，原则上不会涨价。 ​                ","
01月21日22:59
",微博 weibo.com,0,0,0,0
用户5882048104,"
                    //@回忆专用小马甲:大家都看一下//@段子楼://@辣条娘:划重点了。扩一下//@Laxeyam://@芦有才:请大家通读，这是官方的，权威的通报//@没有人比我更懂杭之冯玥:大家都通读一下，对理解这个疫情有帮助//@午后狂睡: 转发微博                ",01月21日11:28,iPhone X Android,0,78740,6103,158113
可以给我一个狗崽崽吗,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月21日22:59
",HUAWEI P20,0,0,0,0
月亮不睡我也睡_,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月21日22:59
",小米9,0,0,0,4
美清莞如玉,"
                    转发微博                ",01月21日22:28,专业版微博,0,2063,417,6706
数字热DGHOT,"
                    建议大家来看看。抵制疫情固然重要，抵制妄图造谣的坏人更重要。                ",01月21日22:44,HUAWEI Mate30 Pro 5G,0,228,583,4584
糖醋仔仔鸡,"
                    啊…疑似两例//@范志红_原创营养信息:关注疫情实况的朋友们，可以从这里看到最及时的消息。                ",01月21日18:29,iPhone 11,0,12133,3678,28525
糖醋仔仔鸡,"
                    啊…疑似两例//@范志红_原创营养信息:关注疫情实况的朋友们，可以从这里看到最及时的消息。                ",01月21日18:29,iPhone 11,0,12133,3678,28525
依澜希,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月21日22:59
",HUAWEI nova 2s,0,0,0,0
小赞摩奇龙,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月21日22:59
",前后2000万 OPPO R11,0,0,0,0
云养kk,"
                    『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』O网页链接 ​                ","
01月21日22:59
",HUAWEI nova 3,0,0,0,0
鱼在林深处,"
                    ……                ",01月21日22:28,iPhone X,0,391,280,3999
鱼在林深处,"
                    ……                ",01月21日22:28,iPhone X,0,391,280,3999
鱼在林深处,"
                    ……                ",01月21日22:28,iPhone X,0,391,280,3999
鱼在林深处,"
                    ……                ",01月21日22:28,iPhone X,0,391,280,3999
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
怹嫑嫑怹,"
O尽管伤医事件如此严重，来生我还是想做医生 #同事接替陶勇医生看病##钟南山谈疫情##民航总医院通报杨文医师被害有关情况# ​                ","
01月21日22:59
",OPPO超视野全面屏R15,0,0,0,0
做一颗闪亮亮的星,"
                    被肺炎疫情吓得要死，希望大家都平安🙏明天回家了，收到年终奖，入职半年七千多，超出预期了很开心 ​                ","
01月21日22:59
",荣耀9 美得有声有色,0,0,0,0
沉默的人_A,"
 ",01月21日13:29,微博 weibo.com,0,1657,892,14629
张琪liv,"
                    【武汉肺炎防疫全纪录（实时更新中）】这个专题全部免费，最新消息和分析：O武汉不明肺炎防疫全纪录·前线疫情·疫病探源·官方通报·国际追踪·防疫知识·经济影响·评论精选·大事记（地图）#武汉15名医务人员感染新型冠状病毒# #钟南山肯定新型冠状病毒肺炎人传人# ​                ","
01月21日22:59
",iPhone XS,0,8,9,16
知名不具324,"
                    宝贝儿泰国也有疫情了，注意安全@尤长靖 ​                ","
01月21日22:59
",iPhone客户端,0,0,0,0
佛系养号,"
                    加油//@熊猫谢滚滚://@李涛武汉协和 :这个朱一龙的粉丝是我们医院的同事啊！ 医生也是凡胎肉身，面对疫情也会有担心与害怕，但大家手挽手走到风暴中央，就不那么畏惧了 让大家接力为我们的同事加油，一起抗击疫情💪💪💪大家保重[抱拳][抱拳][抱拳]                ",01月21日08:32,iPhone客户端,0,16660,2191,29650
小红小红向前冲啊,"
                    //@一勺芒果奶昔:#权志龙看秀造型# 特殊时期请大家都多多关注疫情🙏🙏做好防护措施🙏希望每个人都平安健康的过新年 ",01月21日22:43,iPhone 11,0,1770,662,8815
诗lotus泪,"
                    转发微博                ",01月21日21:35,微博 weibo.com,0,220,626,7185
小陆小陆最烦数数,"
                    //@略泆虔qa://@北舞不做人文学学报://@红油酒酿小圆子://@·臭臭狼·://@夏目家的小诗哥:很有用 扩//@桃子味棉棉冰:疫情实报//@葉子溪Doubleleaf://@清狂Aling: 转//@雪霏Sophia://@Shenlan_Say森南: //@_寂夜风狂_://@JamesRagnarok:Repost Weibo                ",01月21日13:41,微博国际版,0,311934,23960,181900
Aileen09735,"
                    好像仅仅一天时间，大家就都在关注新型肺炎了，本该有的节前喜庆氛围也消散了不少。 早上坐滴滴，师傅还和我讲起了十几年前非典的经历，说是当年自己刚从北京回家就被抓去隔离了，商店里醋、盐还有板蓝根都被抢购一空……可能是因为那时候还没有微博微信，而且还在上学，我对十几年前的那场非典没 ​  展开全文c ","
01月21日22:59
",HUAWEI Mate 30 5G,0,0,0,0
每天多喝温开水,"
#权志龙看秀造型# 粉丝无意占用公共资源  请大家多多关注疫情 一切平安🙏                ",01月21日22:43,iPhone 11,0,1770,662,8815
Cathycalls,"
                    希望所有人平安，疫情早日结束！                ",01月21日22:08,HUAWEI P30 Pro,0,77,67,439
陷于Alex,"
                    大家多多关注疫情，平平安安过个年，尽量少去人多的地方，勤洗手，出门戴口罩                ",01月21日22:10,宇宙级小可爱,0,4,35,118
