nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
ibabeseven-,"
                    希望明天早上醒来刷到疫情已控制的热搜！ ​                ","
01月23日23:00
",iPhone 11,0,0,0,0
手机用户1808689197航,"
                    祝福武汉的亲们！！！//@李诺:请大家一定要重视，勤洗手，避免不必要的出门，平安过新年 #武汉加油##致敬疫情前线最美逆行者#  ",01月23日07:17,微博 weibo.com,0,10306549,101929,1160718
茶叶沫沫子,"
//@甜白釉僧帽壶:#致敬疫情前线医护人员# //@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
哒哒zyc,"
                    致敬！从来没有这么关注过一件事！对武汉，有着很特殊的感情！希望疫情早点得到控制！武汉赶紧好起来！！                ",01月23日18:16,专业版微博,0,13604,9642,328423
ZhangYannnnn-,"
                    医者仁心 疫情中的真正战士 ",01月23日21:04,微博 weibo.com,0,131069,48368,1194737
可爱久了hh,"
                    一起加油//@蔡徐坤工作室:#防控疫情我们在一起#须警惕，不轻视！认真做好防护工作，我们一起加油！                ",01月22日17:20,微博 weibo.com,0,501699,8637,178439
野系奶烊,"
                    //@何炅:我来转！#防控疫情我们在一起# ",01月22日17:20,微博 weibo.com,0,501699,8637,178439
晴天的霸王龙,"
                    //@卷卷_卷卷福:#致敬疫情前线医护人员#  致敬英雄们，请保护好自己//@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
你是个高手,"
                    管轶，我引用一下别人的发言，【10篇science，9篇nature，3篇NEJM，10篇柳叶刀，7篇nature子刊，14篇PNAS，h因子96，连续五年高引学者，微生物领域排名世界第十一，而很多人质疑他仅仅是因为他是“香港的”。】很多人黑他就以下几点：1.曾经说疫情可控，之后说控制不住了。这一点武汉zf背锅，因为谁 ​  展开全文c ","
01月23日23:00
",iPhone客户端,0,0,1,1
一只喵233冲鸭,"
                    //@95分天选是真的:而且还说“隐瞒疫情，将成为千古罪人”是真的刚 ",01月23日17:15,"
                        01月23日 23:00
                        ",0,182424,79526,1567097
格洛尔迦,"
                    //@轻成一只飞燕:为艺考生转一下//@AtomBombBaby小陆:艺术生校考是要去各地考点考试的，这是艺术生的第一次高考，如果考不好，很可能文化课高考就意义不大，直接考虑复读了。疫情当前，推迟考期真的很重要。//@HuiYing-er: 能不能推迟艺考时间啊 这样下去必须大爆发啊！！！我2月4号就要开始到处考试了                ",01月22日14:45,HUAWEI P30 Pro,0,12871,1427,24316
ZHOU跳跳呀,"
                    注定了这个新年的值班会很深刻，上班两年了，第一次碰到如此严峻的疫情是历练也是考验，希望警报早点解除，唯一就是愧对亲人如此佳节还要承受我的坏脾气，披头散发的白衣天使，你是最棒的 ​                ","
01月23日22:59
",iPhone客户端,0,0,0,2
神一样的耳朵养小鱼68,"
                    //@卯哥_MAO:希望大家冷静面对疫情 不要听信谣言 老老实实戴口罩 少去人群密集处 还有微信里那些大发国难财的口罩贩子.. （此处省略一千字污言秽语）                ",01月23日13:01,OnePlus 7 Pro,0,16586,2889,57532
小子你过来啊,"
                    『实时更新|武汉新型肺炎全国疫情地图』O实时更新|新冠肺炎疫情地图 ​                ","
01月23日22:59
",iPhone 11(Red),0,0,0,0
lmangoouo,"
                    小冠冠，大家都很讨厌你的，你快撤了吧希望一觉醒来，明早的热搜是：已控制疫情、已研发出疫苗 ​                ","
01月23日22:59
",iPhone客户端,0,0,0,0
张老师nei,"
                    //@HannaSi:虽然自己做不了什么，但是出门戴口罩，勤洗手是最基本最基础的保护自己维护秩序的措施                ",01月22日00:27,微博云剪,0,27719,4783,63324
美好的样子199203,"
                    打开网页，刷屏的是新型冠病毒感染的肺炎疫情。举世瞩目!钟南山赴鄂及其言行感动无数中国人。中国泱泱大国，浩浩汤汤，伟人层出不穷。祖国之所以伟大，因为有众多中华儿女前扑后继。向伟大的祖国及英勇领导、英雄们致敬！ ​                ","
01月23日22:59
",三星A6s 有颜有料,0,0,0,1
安糯甜,"
                    //@angelababy:#致敬疫情前线医护人员# 一线的英雄们，请保护好自己，平平安安  ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
小兵小8,"
                    呕吐//@冷冷冷大侠:艹//@小酷酷虎: 真实呕吐//@辫子啊:把病毒、疫区、政府三者通通拟人，反倒真实的、遭受苦难的人他们是看不见的。不把人当人，把不该当人的当人。逃避观看苦难、逃避对真实人类的共情、逃避动脑筋想办法提供援助，疫情该有的危机性和严肃性被消解了。这是真的反智，祖国特色的反智。                ",01月23日16:49,微博国际版,0,5139,1015,19423
小兵小8,"
                    呕吐//@冷冷冷大侠:艹//@小酷酷虎: 真实呕吐//@辫子啊:把病毒、疫区、政府三者通通拟人，反倒真实的、遭受苦难的人他们是看不见的。不把人当人，把不该当人的当人。逃避观看苦难、逃避对真实人类的共情、逃避动脑筋想办法提供援助，疫情该有的危机性和严肃性被消解了。这是真的反智，祖国特色的反智。                ",01月23日16:49,微博国际版,0,5139,1015,19423
小兵小8,"
                    呕吐//@冷冷冷大侠:艹//@小酷酷虎: 真实呕吐//@辫子啊:把病毒、疫区、政府三者通通拟人，反倒真实的、遭受苦难的人他们是看不见的。不把人当人，把不该当人的当人。逃避观看苦难、逃避对真实人类的共情、逃避动脑筋想办法提供援助，疫情该有的危机性和严肃性被消解了。这是真的反智，祖国特色的反智。                ",01月23日16:49,微博国际版,0,5139,1015,19423
小兵小8,"
                    呕吐//@冷冷冷大侠:艹//@小酷酷虎: 真实呕吐//@辫子啊:把病毒、疫区、政府三者通通拟人，反倒真实的、遭受苦难的人他们是看不见的。不把人当人，把不该当人的当人。逃避观看苦难、逃避对真实人类的共情、逃避动脑筋想办法提供援助，疫情该有的危机性和严肃性被消解了。这是真的反智，祖国特色的反智。                ",01月23日16:49,微博国际版,0,5139,1015,19423
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
肥仔在冲浪,"
                    今天虽然聚会了，但这会还是觉得好压抑啊，什么时候疫情才会好转呢？ ​                ","
01月23日22:59
",iPhone客户端,0,0,0,0
姨母的小土豆,"
                    //@爱喝红茶的贝://@爱喝红茶的贝:1.23张艺兴 //@张艺兴_霸王龙数据组:张艺兴致敬疫情前线医护人员 希望大家平平安安🙏🙏@努力努力再努力x //@努力努力再努力x:#抗击新型肺炎第一线# 致敬伟大的逆行者们 一定要平平安安 ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
你的兔子西西里,"
                    2//@台南橘兔:1.23武汉加油//@林彦俊:#致敬疫情前线医护人员# 辛苦了前线的每一位英雄们！做好防护措施，大家都要健康平安哦！                ",01月22日15:00,微博 weibo.com,0,7769972,76287,819409
Emon是和自己赛跑的人,"
                    //@来去之间:推荐……//@V闪闪:这是中国疾病预防控制中心流行病学首席科学家、WHO传染病监测和应急反应科学委员会委员，中国现场流行病学培训项目执行主任，所以作为专家，他对现在的疫情判断，说出的话是有权威性的。 ",01月23日20:00,iPhone XS Max,0,38065,1842,76873
美少女战士Marcia,"
                    //@William威廉陈伟霆:#防控疫情我们在一起#一定要戴口罩，勤洗手，注意做好个人防护和个人的卫生。                ",01月22日17:20,微博 weibo.com,0,501699,8637,178439
