nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
你是十二点五十的面包,"
                    这也太…惨烈了吧…//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:46
                        ",0,0,0,0
Yccctt,"
                    感觉这样会出现疫情耶                ",01月18日17:33,微博云剪,0,1575,4723,163441
为人类的好朋友发声,"
                    //@阳光水滴:犬猫本不是食品，是陪伴人们身边给人类带来情感陪伴的伴侣动物。各地违反国家有关条例未经检疫私屠滥宰，影响卫生环境并传播疫情，大家还记得非典怎么来的吧？                ",01月18日12:09,iPhone 6 Plus,0,18,7,13
头戴大红花花儿,"
                    //@famfamfam: 情绪稳定是好事，疫情没有网上说的那么严重也是好事，但还是希望你们多注意防护啦，尤其有宝宝的，大人更要戴好口罩，不要把病原体带到家里，乘坐公共交通工具后洗过手再接触孩子。//@一米六也想当女王:武汉人民情绪是真的稳定，现在路上交通工具上都没有戴口罩的                ",01月16日10:42,"
                        01月18日 22:41
                        ",0,0,0,0
Jassie_Saudade,"
                    //@一只猫的背影: 最后那张图参考//@西伯利亚打字机 ://@大波尔卡 :原来pitta防不了//@sixko ://@Singleye大魔王 ://@_Epinephrine_ :这几天在日本打开电视确实天天都在报道…//@SCONE无糖蛋糕干 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入                ",01月16日23:05,"
                        01月18日 22:40
                        ",0,0,0,0
Jassie_Saudade,"
                    //@一只猫的背影: 最后那张图参考//@西伯利亚打字机 ://@大波尔卡 :原来pitta防不了//@sixko ://@Singleye大魔王 ://@_Epinephrine_ :这几天在日本打开电视确实天天都在报道…//@SCONE无糖蛋糕干 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入                ",01月16日23:05,"
                        01月18日 22:40
                        ",0,0,0,0
Jassie_Saudade,"
                    //@一只猫的背影: 最后那张图参考//@西伯利亚打字机 ://@大波尔卡 :原来pitta防不了//@sixko ://@Singleye大魔王 ://@_Epinephrine_ :这几天在日本打开电视确实天天都在报道…//@SCONE无糖蛋糕干 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入                ",01月16日23:05,"
                        01月18日 22:40
                        ",0,0,0,0
Jassie_Saudade,"
                    //@一只猫的背影: 最后那张图参考//@西伯利亚打字机 ://@大波尔卡 :原来pitta防不了//@sixko ://@Singleye大魔王 ://@_Epinephrine_ :这几天在日本打开电视确实天天都在报道…//@SCONE无糖蛋糕干 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入                ",01月16日23:05,"
                        01月18日 22:40
                        ",0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
骑马去故宫,"
                    啥情况                ",01月18日14:18,微博 weibo.com,0,64,127,346
Destinywall,"
                    转发微博                ",01月18日14:18,微博 weibo.com,0,64,127,346
涛意68,"
                    day766我正在看【武汉不明原因肺炎疫情,初步判定由它导致！】，分享给你，一起看吧！ 武汉不明原因肺炎疫情,初步判定由它导致！ O武汉不明原因肺炎疫情,初步判定由它导致！ ​                ","
01月18日22:39
",UC浏览器Android,0,0,0,0
子如-ruru,"
                    冬至过后某地八百年不地震的地方被别的震源余震了明明离的很远却有了疫情戊戌年末已经得到提醒，庚子年什么地方什么事，应该怎么做可哪怕知道也不能说，也不能提醒，天机是不能泄露的 ​                ","
01月18日22:38
",iPhone 11 Pro Max,0,0,4,3
Shirely_0901,"
                    💫李灿生日应援in上海  个人追加DINO李灿#李灿0211生日快乐#       “平行时空中✨                          你是我存在的理由”🌌时间：2020.02.08（11:30开始）🏠地点：上海 虹口区甜爱路137wcafe@WCAFE甜爱路黄房子🌟应援物构成暗黑系——闪卡&温暖系——手 ​  展开全文c ","
01月18日22:38
",DINO李灿超话,0,18,18,26
大城小月,"
                    假如疫情重来？ ​                ","
01月18日22:38
",iPhone客户端,0,0,0,1
明月何时照瘦还,"
                    大过年的，大家少出去凑热闹啊，尽量不要感冒。疫情比报道中要严重得多，呼吸科人满为患，如果可以，尽量带家人去打个流感疫苗。 ​                ","
01月18日22:37
",HUAWEI Mate 30 5G,0,0,0,2
文化亚平宁-lifetime-anti-MANU,"
                    转发微博                ",01月18日16:20,微博 weibo.com,0,14,0,23
smart_tiger,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:34
                        ",0,0,0,0
夏微微微_,"
                    //@我醉酒却想远行://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:33
                        ",0,0,0,0
Grandline-伟大航路,"
                    时间过得飞快，今年春节放假安排如下：1月19日~2月8日无客服暂停发货。客服不定时在线，可以先把您的问题留言给我们，看到会第一时间回复。售后问题统一节后处理。*受疫情影响，暂定2月9日恢复发货，具体时间等待快递公司通知。难得延长春节假期，安心休假，一切都会好起来！多谢诸位这一年的支持 ​  展开全文c ","
01月18日22:32
",微博 weibo.com,0,2,1,3
NOWnews今日新闻,"
                    【英报告指武汉肺炎传千人？   疾管署：本就用最高规格准备】针对大陆#武汉# 肺炎疫情，疾管署今（18）日报告最新状况。副署长庄人祥指出，大陆新增4例新型冠状病毒感染的肺炎病例，个案均为男性，发病日介于1月5日至8日，目前病况稳定隔离治疗中。目前个案累计45例，2例死亡、治疗中重症5例、15例出 ​  展开全文c ","
01月18日22:30
",微博 weibo.com,0,7,0,7
我醉酒却想远行,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:28
                        ",0,0,0,0
小蝌蚪找JK,"
                    在哥哥姐姐店里吃了很多烧烤吃撑喝足回去洗澡睡觉，最近除了关注疫情其他都不重要～ ​                ","
01月18日22:26
",Android,0,0,0,0
notimeforplay,"
                    近日，新型冠状病毒感染疫情举世瞩目。世界卫生组织于2020年1月12日发布了针对疑似新型冠状病毒感染造成严重急性呼吸道感染的临床处置指南。昨日发布该指南中文首译版《最新指南！WHO 2019新型冠状病毒指南（中文首译版）新鲜出炉！》，获得各方的大力支持和持续转发，可见目前医务人员及社会对新型冠 ​  展开全文c ","
01月18日22:25
",医脉通APP,0,0,0,0
筱箫_nana,"
                    戴口罩，勤洗手……希望疫情早点结束，大家都平安健康过年🙏                ",01月18日21:07,"
                        01月18日 22:25
                        ",0,345,26,198
桐桐SAMA,"
                    //@一番綺麗的森姬://@不纯豆太郎://@雨在悠然下://@顾不厌://@吃蛋糕员:rio坚强//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……                ",01月16日23:05,"
                        01月18日 22:20
                        ",0,0,0,0
拜托了拜托啦,"
                    我还以为济南通报疫情了吓死我了                ",01月18日22:18,HUAWEI Mate 30,0,122,263,1786
拜托了拜托啦,"
                    我还以为济南通报疫情了吓死我了                ",01月18日22:18,HUAWEI Mate 30,0,122,263,1786
拜托了拜托啦,"
                    我还以为济南通报疫情了吓死我了                ",01月18日22:18,HUAWEI Mate 30,0,122,263,1786
拜托了拜托啦,"
                    我还以为济南通报疫情了吓死我了                ",01月18日22:18,HUAWEI Mate 30,0,122,263,1786
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
Hester_Flipped,"
                    武汉上学选手有、怕//@Substance_://@GAROUKON://@AMNCHY://@14linesOFlions://@首席鉴瓜师://@纯洁白果酱 ://@换锦花 : //@毛十八 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变                ",01月16日23:05,"
                        01月18日 22:19
                        ",0,0,0,0
asmilefromaveil,"
                    //@贺靖棠://@田冉冉只认钱:14亿人嘞无所谓//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封口香港变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，                ",01月16日23:05,"
                        01月18日 22:18
                        ",0,0,0,0
克里斯马萝卜糕,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:16
                        ",0,0,0,0
咕咕噜噜哒_,"
                    …//@田冉冉只认钱:14亿人嘞，无所谓//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封口香港变疫区最后死了两三百…人家有ptsd的…换任何正常人都要ptsd的。                ",01月16日23:05,"
                        01月18日 22:16
                        ",0,0,0,0
LlluckyS,"
                    。//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:14
                        ",0,0,0,0
石家庄说事儿,"
#石家庄爆料# 【蝗灾侵袭东非：单个蝗虫有手指长，每平方公里1.5亿只】25年来最严重的蝗灾正在东非蔓延，对肯尼亚、埃塞俄比亚等国的粮食安全构成了前所未有的威胁。据美国广播公司17日消息，在东非的一些国家，蝗虫群像闪烁的乌云一样悬挂在地平线上。这些蝗虫大约有一根手指那么长，成百上千万只 ​  展开全文c ","
01月18日22:13
",荣耀10青春版,0,0,2,0
河北微新闻,"
#石家庄爆料# 【蝗灾侵袭东非：单个蝗虫有手指长，每平方公里1.5亿只】25年来最严重的蝗灾正在东非蔓延，对肯尼亚、埃塞俄比亚等国的粮食安全构成了前所未有的威胁。据美国广播公司17日消息，在东非的一些国家，蝗虫群像闪烁的乌云一样悬挂在地平线上。这些蝗虫大约有一根手指那么长，成百上千万只 ​  展开全文c ","
01月18日22:13
",荣耀10青春版,0,0,0,1
林老娘,"
                    //@瑞瑞家的双鱼:经历过非典，我不太相信中国有哪个地方政府官员有胆量在春运期间隐瞒疫情，后果谁敢承担？新型病毒马上就有疫苗更是不现实的事情，最近本来就流感猖獗，外省也许偶发病例直接被当做流感处理了也说不定，这件事情我觉得官方通报已经挺及时明确了                ",01月18日15:50,微博 weibo.com,0,3728,4331,95598
GentleNerd,"
                    为什么要说没有必要轻易怀疑武汉肺炎疫情？除了我之前提过的，非典时期现任国家卫健委主任马晓伟当时作为卫生部副部长带队赴广东一线工作，而部长张文康因为瞒报直接被免职的经验教训外，还有一个非常重要的点。想想看，非典一事，疫情如此严重，最后谁的“收益”（事后客观角度，不要理解成事前主观 ​  展开全文c ","
01月18日22:10
",微博国际版,0,1,3,4
一番綺麗的森姬,"
                    //@不纯豆太郎://@雨在悠然下://@顾不厌://@吃蛋糕员:rio坚强//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要pts                ",01月16日23:05,"
                        01月18日 22:09
                        ",0,0,0,0
幸福的fral,"
                    周末加强了对鸡蛋期货的了解。如果没有重大疫情的情况下，鸡蛋近年来走势还是平稳的。远月合约基本上会更强。改进策略：鸡蛋锁仓时，做空近月做多远月，主仓位移至09合约 ​                ","
01月18日22:09
",荣耀 9X PRO,0,0,0,0
碟子1111,"
                    回复@郭京飞皮肤怎么变好的:前两天刚进出火车站，没有措施，当然没有疫情报告。//@郭京飞皮肤怎么变好的:图5⃣️真的是假的，一点措施没在明面上看到                ",01月18日16:52,三星Note10＋ 5G,0,3,6,13
寄往贝克街221B的信,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:04
                        ",0,0,0,0
用户7091425848,"
                    转发微博                ",01月18日14:18,微博 weibo.com,0,64,127,346
多久能去掉婴儿肥呢,"
                    随着春季的到来，局部疫情能控制住吗？ ​                ","
01月18日22:03
",微博手机版,0,0,0,0
dddddddddrddrrrrrdrrddrry,"
                    贵武汉看来还是空气质量太好，我省远在祖国正中央南有秦岭北有黄河离疫情尚远，冬天一到照样人人街上戴口罩 ​                ","
01月18日22:02
",微博国际版,0,0,2,0
怕罡风吹散了热爱,"
                    //@毛十八 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:02
                        ",0,0,0,0
OrangeJuiiiice,"
                    //@Ethan_Yang://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:00
                        ",0,0,0,0
OrangeJuiiiice,"
                    //@Ethan_Yang://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:00
                        ",0,0,0,0
OrangeJuiiiice,"
                    //@Ethan_Yang://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:00
                        ",0,0,0,0
OrangeJuiiiice,"
                    //@Ethan_Yang://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:00
                        ",0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
在我心上挠痒痒,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 22:00
                        ",0,0,0,0
小撒GG,"
                    //@_丹青_://@前田凛一:我们对雾霾甲醛肺炎都没有ptsd的//@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封口香港变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。                ",01月16日23:05,"
                        01月18日 21:59
                        ",0,0,0,0
876交通之声,"
#876整点儿资讯#此刻你需要知道的【武汉病毒性肺炎5大谣言不可信】中国疾控中心微信公号1月18日发布科普文章《关于武汉病毒性肺炎，这5大谣言千万别信！》，文章提到，引起武汉病毒性肺炎疫情的病原体不是SARS病毒。目前调查显示，该病毒人际间传播能力和致病性均较SARS弱。●外交部提醒中国公民近期 ​  展开全文c ","
01月18日21:58
",iPhone客户端,0,0,0,0
肖晖68,"
                    火灾后的雨水，将更恐怖。腐烂，细菌，感染，疫情。                ",01月18日20:11,"
                        01月18日 21:57
                        ",0,6,10,32
Substance_,"
                    //@GAROUKON://@AMNCHY://@14linesOFlions://@首席鉴瓜师://@D2O__ ://@没有奥妮的一个I : //@纯洁白果酱 ://@换锦花 : //@毛十八 :讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变                ",01月16日23:05,"
                        01月18日 21:57
                        ",0,0,0,0
AAAnn浪子,"
                    国内特色就是有疫情。第一步就是封锁消息，隐瞒实际消息 ，稳定人心。疫情爆发了 实在瞒不住了。开除临时工。开发布会道歉。 到头来 最受伤害的是普通老百姓。                 ",01月18日21:47,"
                        01月18日 21:57
                        ",0,0,0,0
farewelltothewaterfront,"
                    别问 问就是在控制范围内🙊//@郑大攀:不明白，香港日本都有病例了，国内却只有武汉市有疫情？？？                ",01月18日11:53,微博 weibo.com,0,92,149,289
有务中园,"
                    //@黄老师很辛苦:这波节奏带得。。。我们武汉人真的没恐慌也不恐慌。讲点逻辑，非典之后还隐瞒疫情有啥意思？为了跟我不相干的病毒丢乌纱帽，我至于嘛，病毒又不是我研发的。。。                ",01月17日11:30,"
                        01月18日 21:51
                        ",0,0,0,0
斐波纳切修复大师,"
                    省养老金了，何乐而不为，ZF巴不得爆发疫情再搞几个感动ZG//@sheherazader:转他妈 多转转如何防止肺炎吧 再瞎几把搞下去可就没14亿了                ",01月17日11:09,"
                        01月18日 21:49
                        ",0,0,0,0
yoyokun1314,"
                    //@养生长寿V:转发微博                ",01月18日14:18,微博 weibo.com,0,64,127,346
胡坤dylan微博,"
@浮戏浪子：这跟跟风没关系，上半年环保很多不让养了，后半年猪死完了，鸡肉价格大涨，国家鼓励大量养猪，但是疫情风险仍在，所以农民养鸡替代。结果，贸易战屈服美国，从美国大量进口，结果就这样了。还有大豆，贸易战前期鼓励东北农民种大豆，结果同意从美国进口，农民成了牺牲品 ​                ","
01月18日21:47
",iPhone客户端,0,0,0,0
bruce搬砖搬不动,"
                    真nb，春运高峰不怕爆发疫情?//@明涛ECON://@于帅洋是琢玉郎:手滑//@翼尖小翅: 手滑//@特安的微博://@Jeffwell://@来去之间:@健康中国 是因为传染性不强，所以不用公开外省市数据么？                ",01月17日11:30,"
                        01月18日 21:44
                        ",0,0,0,0
Eric只做涨停板,"
                    回复@trisiy的亲爹:是一线的医生朋友发来，这里是讨论股票，不是讨论病情！想讨论肺炎去别的地方。还有什么接盘医疗股，用点脑子//@trisiy的亲爹:大家注意下描述疫情如何严重的大部分都是做股票的，要么就是纯美分恨国，做股票的为什么要这么说应该都懂吧，找人接盘医疗股票啊 ",01月18日21:07,"
                        01月18日 21:42
                        ",0,0,0,0
陪季颜一起蹦迪,"
                    //@D2O__://@没有奥妮的一个I: //@纯洁白果酱://@换锦花: //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的                ",01月16日23:05,"
                        01月18日 21:42
                        ",0,0,0,0
摄影还是娱乐,"
                    文中说“我国2002年-2003年暴发SARS疫情”，你在2002年知道吗?                ",01月18日16:38,"
                        01月18日 21:41
                        ",0,69,50,244
独行骑士·Lwf,"
                    内蒙古经受住鼠疫“考验” 疫区疫情得到有效控制【来自中新网客户端】O网页链接 ​                ","
01月18日21:41
",中新网android客户端,0,0,1,1
有务中园,"
                    『武汉病毒纪事——2020 年的第一场疫情』O武汉病毒纪事——2020 年的第一场疫情 ​                ","
01月18日21:40
",vivo智能手机客户端,0,0,0,0
有务中园,"
                    『武汉病毒纪事——2020 年的第一场疫情』O武汉病毒纪事——2020 年的第一场疫情 ​                ","
01月18日21:40
",vivo智能手机客户端,0,0,0,0
有务中园,"
                    『武汉病毒纪事——2020 年的第一场疫情』O武汉病毒纪事——2020 年的第一场疫情 ​                ","
01月18日21:40
",vivo智能手机客户端,0,0,0,0
有务中园,"
                    『武汉病毒纪事——2020 年的第一场疫情』O武汉病毒纪事——2020 年的第一场疫情 ​                ","
01月18日21:40
",vivo智能手机客户端,0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
viola084,"
                    转发微博                ",01月18日19:14,微博 weibo.com,0,5,18,18
我是grace小小,"
                    //@蒋祖权评论:转发微博                ",01月18日14:18,微博 weibo.com,0,64,127,346
爱卡ing,"
#澳大利亚水火两重天#大火洪水后那些小动物们的尸体，再经过时间的推移，会有各种疫情发生，灾后的各种防疫才是更重要的，不然会有更多的动物和人遭殃！ ​                ","
01月18日21:34
",OPPO Reno Ace,0,0,0,2
维他命地C,"
                    //@曾鹏宇:真吓人啊…… ",01月18日14:18,微博 weibo.com,0,64,127,346
束染,"
                    //@白芋头CHARVIS://@周星迟://@腐格格://@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，                ",01月16日23:05,"
                        01月18日 21:33
                        ",0,0,0,0
Ever-been-to-Baja,"
                    //@毛十八:讲道理，17年前就是因为国内先港疫情影响不大，演唱会照开球赛照踢病患自由出入，结果广州患者到轰空在酒店引爆传染，又有酒店其他住客去住宅区探亲搞到公寓封楼轰空变疫区最后死了两三百……人家有ptsd的……换任何正常人都要ptsd的。就我们没有，rio坚强。                ",01月16日23:05,"
                        01月18日 21:32
                        ",0,0,0,0
颖雪Jenny,"
                    【科普小知识：冠状病毒】2019年12月以来，湖北省武汉市发现多起病毒性肺炎病例，经相关病毒分型检测，2020年1月7日，确认系一种新型冠状病毒，1月10日完成了病原核酸检测，1月12日，世界卫生组织正式将造成武汉肺炎疫情的新型冠状病毒命名为“2019新型冠状病毒(2019-nCoV)”。疫情爆发一个多月来，疫 ​  展开全文c ","
01月18日21:31
",iPhone客户端,0,8,0,42
酒说诗话,"
                    满屏故宫，我却充满了厌恶，虽然自己也写了几条，那是实在忍不住那些假装朴素正义实则是尼姑的脑瓜论的嘴脸。但是，阿德莱德的午夜，忙着收集各种零碎的新闻细节后拼图，真有些不寒而栗，尽管白天已经提醒家人。想起执掌南风窗内容时，曾经做过的一组报道，大概是2008年春，《假如疫情重来》，没有结 ​  展开全文c ","
01月18日21:28
",HUAWEI P20,0,14,7,59
聊城街坊,"
#澳大利亚水火两重天#      当澳大利亚火灾肆虐的时候，大家都盼望着一场大雨。当雨终于来了，带来的不仅仅是好消息，也带来了灾难，火灾之后又有水灾。      水火灾难之后出现疫情的可能性不小，希望能够及时预防。 ​​​                ","
01月18日21:27
",新浪微博4G版,0,0,45,6
